code,disclosure_year,report_year,file_name,sentence_id,AI_sentence,matched_keywords,total_sentences_in_report,innovation_score,risk_score,label
000026,2024,2023,000026_2024_2023年年度报告.pdf,97,十二、报告期内接待调研、沟通、采访等活动谈论的主要内调研的基本情接待时间接待地点接待方式接待对象类型接待对象容及提供的资况索引料华创证券有限公司与投资者http://irm.c责任公司、安就经营情况、ninfo.com.cn信证券股份有手表品牌管/ircs/compan限公司、前海2023年02月飞亚达科技大理、名表零y/companyDet实地调研机构再保险股份有08日厦会议室售、精密科技ail,AI,1152,0,0,neutral
000026,2024,2023,000026_2024_2023年年度报告.pdf,1121,"4、其他关联方情况其他关联方名称其他关联方与本企业关系中航物业管理有限公司（中航物业）最终控制方之联营企业天虹数科商业股份有限公司（天虹股份）同受一方控制深南电路股份有限公司（深南电路）同受一方控制中航华东光电有限公司（华东光电）同受一方控制中国航空工业集团公司西安飞行自动控制研究所（中航西飞研究所）同受一方控制深圳格兰云天酒店管理有限公司（格兰云天酒店管理）同受一方控制中航证券有限公司（中航证券公司）同受一方控制深圳中航集团培训中心（中航培训中心）同受一方控制中航工业集团财务有限责任公司（中航财务公司）同受一方控制共青城中航文化投资有限公司（共青城中航文化投资）同受一方控制中航光电科技股份有限公司（中航光电）同受一方控制中航国际控股（珠海）有限公司（中航国际控股（珠海））同受一方控制贵州华阳电工有限公司（贵州华阳电工）同受一方控制珠海领航复合材料科技有限公司（珠海领航科技）同受一方控制广东国际大厦实业有限公司（广东国际大厦）同受一方控制深圳中航技术检测所有限公司（深圳中航技术检测所）同受一方控制沈阳兴华航空电器有限责任公司（沈阳兴华）同受一方控制深圳市中航长泰投资发展有限公司（中航长泰）同受一方控制中航期货有限公司（中航期货）同受一方控制安徽中航显示技术有限公司（安徽中航）同受一方控制深圳航空标准件有限公司（深圳航空标准件）同受一方控制深圳中施机械设备有限公司（深圳中施机械设备）同受一方控制公司董事、经理、财务总监及董事会秘书（关键管理人员）关键管理人员156飞亚达精密科技股份有限公司2023年年度报告全文5、关联交易情况（1）购销商品、提供和接受劳务的关联交易采购商品/接受劳务情况表单位：元关联方关联交易内容本期发生额获批的交易额度是否超过交易额度上期发生额物业管理费、商场中航物业11,593,446.00否11,834,156.05费用等商场费用/商品采天虹股份13,276,756.38否4,184,883.88购中航光电采购商品242,771.36否238,755.07共青城中航文化投资商场费用28,667.09否25,733.73格兰云天酒店管理商品采购否3,855.65广东国际大厦水电及物业管理费否18,157.71深圳中航技术检测所接受劳务否6,590.00中航西飞研究所接受劳务否179,245.28合计25,141,640.83否16,491,377.37出售商品/提供劳务情况表单位：元关联方关联交易内容本期发生额上期发生额共青城中航文化投资产品销售293,786.47310,404.70深南电路材料销售及提供劳务460.80335,070.20中航培训中心其他2,725.662,453.10天虹股份产品及劳务58,044,173.5953,197,052.19中国航空技术国际控股有限公司产品销售7,710.59中航光电产品销售500,559.591,252,054.56中航国际控股（珠海）产品销售8,800.00中航物业产品销售、物业管理费3,363,663.823,298,502.35贵州华阳电工产品销售18,814.1687,263.71华东光电产品销售21,238.94珠海领航科技产品销售865,256.631,805,929.20深圳航空标准件产品销售227,747.79深圳中施机械设备产品销售3,960.18沈阳兴华产品销售464,331.51安徽中航产品销售75,504.42合计63,868,695.2160,318,768.95（2）关联受托管理/承包及委托管理/出包情况不适用（3）关联租赁情况本公司作为出租方：单位：元承租方名称租赁资产种类本期确认的租赁收入上期确认的租赁收入中航物业房屋1,811,657.164,947,314.30中航证券公司房屋1,411,885.681,411,885.68天虹股份房屋606,792.94437,897.82157飞亚达精密科技股份有限公司2023年年度报告全文合计3,830,335.786,797,097.80本公司作为承租方：单位：元简化处理的短期未纳入租赁负债增加的使用权资租赁和低价值资计量的可变租赁承担的租赁负债支付的租金产出租方租赁资产租赁的租金费付款额（如适利息支出名称产种类用（如适用）用）本期发上期发本期发上期发本期发上期发本期发上期发本期发上期发生额生额生额生额生额生额生额生额生额生额广东国房屋建40,5273,572.51,030际大厦筑物.8458.81中航物房屋建59,89960,513501,78811,476,776.29,337489,78138,70业筑物.04.538.876.7694.671.908.90天虹股房屋建323,38417,269,642.14,378247,50份筑物2.818.9103.805.5559,89960,513825,171,269,16,41847,289489,78437,24合计.04.531.68273.51.97.051.905.26（4）关联担保情况不适用（5）关联方资金拆借不适用（6）关联方资产转让、债务重组情况不适用（7）关键管理人员报酬单位：元项目本期发生额上期发生额关键管理人员薪酬14,232,500.0015,148,600.00（8）其他关联交易本公司本年度期末存放于中航财务公司的存款余额计人民币467,743,798.76元，其中本年度收到的存款利息计342,896.12元",自动控制,1152,0,0,neutral
000027,2020,2019,000027_2020_2019年年度报告.pdf,119,"（7）公司报告期内业务、产品或服务发生重大变化或调整有关情况□适用√不适用（8）主要销售客户和主要供应商情况公司主要销售客户情况前五名客户合计销售金额（元）14,459,223,809.26前五名客户合计销售金额占年度销售总额比例69.45%前五名客户销售额中关联方销售额占年度销售总额比0.00%例公司前5大客户资料序号客户名称销售额（元）占年度销售总额比例1广东电网公司8,548,496,085.4141.06%2加纳电力公司（ECG）2,124,021,982.0610.20%3深圳市人才安居集团有限公司1,819,099,007.758.74%4国网河北省电力公司1,303,019,981.326.26%5国网内蒙古东部电力有限公司664,586,752.723.19%合计--14,459,223,809.2669.45%主要客户其他情况说明□适用√不适用公司主要供应商情况前五名供应商合计采购金额（元）5,288,835,689.27前五名供应商合计采购金额占年度采购总额比例34.41%前五名供应商采购额中关联方采购额占年度采购总额0.00%比例公司前5名供应商资料序号供应商名称采购额（元）占年度采购总额比例1VoltaRiverAuthority1,507,537,913.569.81%2神华销售集团有限公司华南销售分公司1,495,722,125.529.73%3广东大鹏液化天然气有限公司935,716,981.996.09%4伊泰供应链金融服务（深圳）有限公司744,291,020.174.84%5广东中煤进出口有限公司605,567,648.033.94%合计--5,288,835,689.2734.41%16深圳能源集团股份有限公司2019年年度报告全文主要供应商其他情况说明□适用√不适用3.费用单位：元2019年2018年同比增减重大变动说明销售费用78,455,455.7181,391,053.78-3.61%管理费用991,829,187.46781,326,298.1626.94%财务费用1,904,089,815.721,809,733,040.295.21%研发费用186,085,051.95155,206,318.3919.90%4.研发投入√适用□不适用序号项目名称目的项目进展目标及影响1AGC储能辅助调频系统大幅提高机组的快速调频能力试运获得更多的调频补偿收益经济效益2污泥耦合燃烧对安全和排放分析掺烧污泥与排放的关系，分析锅炉已完成从安全、环保、经济等角度为后续的影响分析掺烧污泥的安全、环保和经济等性能污泥项目有关决策提供参考3SIS国产化及扩容研发项目以国产数据库取代金瓯数据库，并扩容进行中降低费用，扩展容量，接入集团新增电厂4燃机透平主要备品备件的国对燃机的备件、维修进行国产化改造已完成降低检修备品备件费用，提高机组产化及再制造研究安全性及设备使用寿命5工业余热回收及系统应用研解决锅炉部分蒸汽未回收，当成工业废进行中节能，减小工业废水处理量究水处理的问题6基于火电机组灵活经济运行解决电网辅助调频服务造成的汽温、主进行中提高机组调频性能，降低被考核风的新型控制技术研究与应用汽压力及NOx等关键参数的波动大，危险，减小锅炉水冷壁和过热器管材害锅炉受热面问题的热应力7锅炉水冷壁横向裂纹治理研解决锅炉向火面横向裂纹缺陷进行中提高锅炉运行可靠性适应频繁启究及实践停、深度调峰需求82019年全厂工业水系统优化提高工业水用户控制精细度及冷却效果进行中优化工况，节能，减小工业水泵出研究与实施力9工业用户气损管控创新提高燃气流量计防盗性能，实现设备数完成气损管控取得成效据远传采集10博士后创新实践基地促进产、学、研的有机结合完成开展交流合作，加速技术创新、科研成果转化11两厂控制系统控制级互通实现两厂控制系统控制级网络互联进行中两厂人员统一配置管理，实现减员增效12基于熔盐或复合相变材料储移动供热进行中解决分散用户、单个体用户的用热热的移动式蒸汽供应可研量少、需求不稳定，供热管道铺设的难度大、投资高、收益低等问题17深圳能源集团股份有限公司2019年年度报告全文13燃煤电厂脱硫废水高倍浓缩解决第一代工艺药耗和能耗较高的缺进行中优化参数和成本中试实验点，验证新工艺14300吨级炉排研发完成300吨级炉排的研发完成完善产品系列15600吨级炉排研发完成600吨级炉排的研发完成完善产品系列16固废高效发电技术研究研究高参数蒸汽的垃圾发电技术进行中提升热效率17市政污泥清洁能源化技术研研究解决市政污泥能源转化处理的关键进行中提升污泥处理处置率究技术18500吨改进型炉排研究完成500吨级炉排的研发进行中完善产品系列19基于固废处理设施用电侧的为电网运行提供调峰、调频、备用、黑进行中降低整体用电成本，提升经济效益储能技术研究与综合示范启动、需求响应支撑等多种服务和环保水平20750吨级及以上大型炉排设完成750吨级炉排的研发进行中完善产品系列计研究21炉排片提质增效关键技术研延长在役炉排片的服役周期进行中降低炉排片造价,延长炉排片使用究寿命，提高可用性22宝安厂二期省煤器尾部余热应用节能技术，回收锅炉排烟余热进行中节能降耗、改善环境、降低生产成利用加热一次风和除盐水研本究23宝安厂一期垃圾破碎设备研增加对大件垃圾破碎功能完成垃圾在焚烧炉排上能够得到充分完发全燃烧，大件和团状垃圾的燃烧难题得到解决，垃圾燃尽率得到进一步优化，垃圾焚烧量也会得到进一步提升24宝安厂一期焚烧炉一次风系解决垃圾热值变化导致的耐火材料温度完成提升焚烧炉耐火材料寿命，降低运统改造研究超过设计值问题行成本25垃圾处理小型化经济适用研究能够与成本较低的填埋场处理进行进行中垃圾处理就近解决，减少长途运输BAT技术研究竞争的小型化处理系统26盐田垃圾发电厂焚烧炉自动解决盐田厂焚烧炉自动化投入率不高、完成焚烧炉系统稳定可靠，运行人员操控制研究开发热容量小、负荷波动幅度大等问题作手动调整工作量减小27WIS系统接口、数据分析、集中管控，解决信息“孤岛”问题进行中精准管控生产过程，提高电厂生产商务招标管理、科技创新管管理水平理、财务共享等模块研发28餐厨（餐饮、厨余）垃圾综研究餐厨垃圾综合利用和协同处置的关进行中为餐厨处置项目以及未来建设项目合利用技术研究与工程示范键技术的投入使用提供技术支撑29垃圾池最优工程模型研究研究城市生活垃圾的热值和发酵时间等进行中优化垃圾焚烧自动化控制方案",自动化,1527,36,3,innovation
000027,2020,2019,000027_2020_2019年年度报告.pdf,1167,"于2019年12月31日，未办妥产权证书的无形资产如下：账面价值未办妥产权证书原因妈湾公司灰场用地47,790,531.32待地上建筑物完工后一起办理北方控股公司风力和光伏发电项目用地9,904,912.34尚在办理河源二期公司307,528,452.84尚在办理凤泉热电公司20,551,697.27尚在办理南控公司风力和光伏发电项目用地7,463,643.40尚在办理202深圳能源集团股份有限公司财务报表附注（续）2019年度人民币元五、合并财务报表主要项目注释（续）21.开发支出2019年年初余额本年增加本年减少年末余额内部开发垃圾焚烧厂运行安全与环境保障技术研究项目18,631,535.96463,618.83--19,095,154.79600吨级炉排放项目11,194,089.85730,823.51--11,924,913.36生活垃圾焚烧飞灰螯合稳定化运行检测标准化研究项目730,750.898,485,966.20--9,216,717.09二噁英控制关键技术研究项目7,299,237.581,246,830.17--8,546,067.75400吨级炉排（改进）研发项目6,548,797.36----6,548,797.36宝安厂一期焚烧炉一次风系统改造项目937,696.034,995,423.11--5,933,119.14应用于盐田垃圾发电厂焚烧炉的全自动控制系统项目3,509,849.321,429,946.32--4,939,795.64飞灰无害化处置项目963,827.35517,104.14--1,480,931.49WIS系统行政、财务等子系统研究项目1,016,560.822,014,248.57--3,030,809.39其他3,186,452.622,862,423.57--6,048,876.1954,018,797.7822,746,384.42--76,765,182.20203深圳能源集团股份有限公司财务报表附注（续）2019年度人民币元五、合并财务报表主要项目注释（续）21.开发支出（续）2018年年初余额本年增加本年减少年末余额确认计入其他内部开发无形资产当期损益减少600吨级炉排放项目10,665,401.90528,687.95------11,194,089.85400吨级炉排（改进）研发项目5,973,539.24575,258.12------6,548,797.36生产监控中心研发项目4,304,280.10881,488.444,098,102.91--1,087,665.63--垃圾焚烧厂运行安全与环境保障技术研究项目13,849,615.434,781,920.53------18,631,535.96应用于盐田垃圾发电厂焚烧炉的全自动控制系统项目--3,509,849.32------3,509,849.32宝安厂一期焚烧炉一次风系统改造研发项目--937,696.03------937,696.03二噁英控制关键技术研究项目--7,299,237.58------7,299,237.58飞灰无害化处置项目--963,827.35------963,827.35WIS系统行政、财务等子系统研究项目--1,016,560.82------1,016,560.82生活垃圾焚烧飞灰螯合稳定化运行检测标准化研究项目--730,750.89------730,750.89内蒙中试项目14,135,017.17554.80----14,135,571.97--垃圾沥滤液研发项目150,321.781,918,307.64--2,068,629.42----其他1,879,383.941,307,068.68------3,186,452.6250,957,559.5624,451,208.154,098,102.912,068,629.4215,223,237.6054,018,797.78本集团项目在同时满足技术上具有可行性、具有使用或出售意图、能产生经济利益三个条件后，完成技术可行性及经济可行性研究并对项目立项后，即可转入开发阶段，确认开发支出",自动控制,1527,7,0,innovation
000027,2021,2020,000027_2021_2020年年度报告.pdf,1298,"于2020年12月31日，未办妥产权证书的无形资产如下：账面价值未办妥产权证书原因妈湾公司灰场用地4,619,1591.61待地上建筑物完工后一起办理河源二期公司316,963,648.39尚在办理国电库尔勒公司铁路专用线用地21,867,584.30尚在办理北方控股公司风力和光伏发电项目用地10,097,573.75尚在办理南控公司风力和光伏发电项目用地7,384,069.91尚在办理保定燃煤发电项目及铁路专用线用地201,957,217.54待地上建筑物完工后一起办理200深圳能源集团股份有限公司财务报表附注（续）2020年度人民币元五、合并财务报表主要项目注释（续）20.开发支出2020年年初余额本年增加本年减少年末余额内部开发转入无形资产垃圾焚烧厂运行安全与环境保障技术研究项目19,095,154.797,361,000.96--26,456,155.75750吨级及以上大型炉排设计研究--22,295,309.66--22,295,309.66600吨级炉排放项目11,924,913.36169,718.02--12,094,631.38生活垃圾焚烧效能提升及污染物控制关键技术研究10,026,999.241,805,603.25--11,832,602.49生活垃圾焚烧飞灰螯合稳定化运行检测标准化研究项目9,216,717.091,671,847.45--10,888,564.54固废处理工程实验室研发项目--8,607,074.97--8,607,074.97WIS系统行政、财务等子系统研究项目3,030,809.394,977,569.66--8,008,379.05高含盐废水零排放工程1,203,722.396,486,476.01--7,690,198.40宝安厂一期焚烧炉一次风系统改造项目5,933,119.14984,364.35--6,917,483.49应用于盐田垃圾发电厂焚烧炉的全自动控制系统项目4,939,795.64677,507.60--5,617,303.24垃圾破碎设备研发2,951,866.131,705,419.49--4,657,285.62市政污泥清洁能源化技术研究项目--2,593,217.85--2,593,217.85500吨级改进型炉排研究--2,526,038.78--2,526,038.78高精度室内三维定位应用于垃圾焚烧电厂--1,608,659.93--1,608,659.93青青庭智能垃圾分类平台软件开发项目--1,232,654.86--1,232,654.86固废能源化过程污染物控制关键技术研究--111,509.98--111,509.98400吨级炉排（改进）研发项目6,548,797.36--(6,548,797.36)--其他1,893,287.674,275,968.97--6,169,256.6476,765,182.2069,089,941.79(6,548,797.36)139,306,326.632019年年初余额本年增加本年减少年末余额内部开发垃圾焚烧厂运行安全与环境保障技术研究项目18,631,535.96463,618.83--19,095,154.79600吨级炉排放项目11,194,089.85730,823.51--11,924,913.36生活垃圾焚烧飞灰螯合稳定化运行检测标准化研究项目730,750.898,485,966.20--9,216,717.09二噁英控制关键技术研究项目7,299,237.581,246,830.17--8,546,067.75400吨级炉排（改进）研发项目6,548,797.36----6,548,797.36宝安厂一期焚烧炉一次风系统改造项目937,696.034,995,423.11--5,933,119.14应用于盐田垃圾发电厂焚烧炉的全自动控制系统项目3,509,849.321,429,946.32--4,939,795.64飞灰无害化处置项目963,827.35517,104.14--1,480,931.49WIS系统行政、财务等子系统研究项目1,016,560.822,014,248.57--3,030,809.39其他3,186,452.622,862,423.57--6,048,876.1954,018,797.7822,746,384.42--76,765,182.20本集团项目在同时满足技术上具有可行性、具有使用或出售意图、能产生经济利益三个条件后，完成技术可行性及经济可行性研究并对项目立项后，即可转入开发阶段，确认开发支出",自动控制,1658,7,0,innovation
000027,2022,2021,000027_2022_2021年年度报告.pdf,1696,"2021年2020年外币余额折算人民币余额外币余额折算人民币余额货币资金-港币3,891,994.513,182,094.7148,942,038.7741,189,619.83-美元256,416,332.011,634,833,608.00130,899,271.20854,104,654.66-加纳塞地141,677,172.66146,423,357.9429,239,319.4732,452,720.68-基纳224,965.99395,940.14340,522.83633,236.25-新加坡元139,211.94656,788.0150,808.31249,799.07-越南盾61,903,048,334.0018,570,914.5067,022,937,800.0020,106,881.34-欧元11.0779.92--应收账款-美元98,043,522.89625,096,088.89165,745,953.031,081,475,768.93-港币89,730.4873,363.64--短期借款-美元677,194,500.314,317,588,975.639,415,519.8861,435,325.67-港币139,590,000.00114,128,784.00441,290,972.91371,390,482.80长期借款-美元528,236,016.383,367,874,369.63430,878,008.192,811,435,915.64-港币1,376,268,921.701,125,237,470.381,470,069,866.921,237,210,800.00应付账款-美元62,985,386.15401,575,926.4896,614,900.59630,402,564.86-港币106,574,432.8087,135,256.26---加纳塞地11,028.4211,397.879,486,776.2610,529,372.97资产负债表敞口总额-美元(385,720,031.56)(2,459,235,205.22)190,614,803.761,243,742,533.06-港币(1,618,451,629.51)(1,323,246,052.29)(1,862,418,801.06)(1,567,411,662.97)-加纳塞地141,666,144.24146,411,960.0719,752,543.2121,923,347.71-基纳224,965.99395,940.14340,522.83633,236.25-新加坡元139,211.94656,788.0150,808.31249,799.07-越南盾61,903,048,334.0018,570,914.5067,022,937,800.0020,106,881.34-欧元11.0779.92--302深圳能源集团股份有限公司截至2021年12月31日止年度财务报表(2)本集团适用的人民币对外币的汇率分析如下：平均汇率报告日中间汇率2021年2020年2021年2020年港币0.83000.88950.81760.8416美元6.45156.89966.37576.5249加纳塞地1.09991.21391.03351.1099基纳1.84071.99731.76001.8596新加坡元4.80285.00164.71794.9165越南盾0.00030.00030.00030.0003欧元7.63697.86837.21978.0250境外经营实体说明：记账本位币主要经营地记账本位币选择依据NewtonIndustrialLimited中国香港港币主要结算货币SinocityInternationalLimited中国香港港币主要结算货币CharterwayLimited中国香港港币主要结算货币深能(香港)国际有限公司中国香港港币主要结算货币深能(香港)昌平航运有限公司中国香港港币主要结算货币深能(香港)永平航运有限公司中国香港港币主要结算货币ChinaHydroelectricCorporation(HongKong)Limited中国香港美元主要结算货币ChinaHydroelectricCorporation中国香港美元主要结算货币辉力亚洲有限公司中国香港美元主要结算货币GentekHoldingLimited中国香港美元主要结算货币深能安所固电力(加纳)有限公司非洲加纳美元主要结算货币SouthPacificInvestmentHoldingPteLtd新加坡美元主要结算货币ShenzhenEnergyPNGHydropowerDevelopmentCo.Ltd.巴布新几内亚基纳主要结算货币WinEnergyJointStockCompany越南越南盾主要结算货币303深圳能源集团股份有限公司截至2021年12月31日止年度财务报表(3)敏感性分析假定除汇率以外的其他风险变量不变，本集团于12月31日人民币对美元、欧元和港币的汇率变动使人民币升值10%将导致股东权益和净利润的增加情况如下",GPT,1755,0,1,risk
000027,2023,2022,000027_2023_2022年年度报告.pdf,140,开发一种测量模型和电厂二氧化碳排放准确测量二氧化碳排放量和烟气降低燃煤电厂碳排放算法，实现对二氧化在线监测方法的研量，并通过运行优化及相应检修维完成强度，助力碳减排目碳排放量的实时监究护，减少烟气量和二氧化碳排放,算法,1696,1,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,141,基于大数据与AI提出机组供热系统的智能优化运行搭建基于大数据分析加速智慧电厂的建在研技术的全厂供热供策略，使两台机组在不同工况下都技术的电厂供热（供设，进一步提高机组19深圳能源集团股份有限公司2022年年度报告全文汽系统智能优化可处于经济运行工况,AI,1696,3,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,144,基于增强现实实现人机协同、远程专家指导，增提高电力巡检及检修（AR）的人机协同完成基于增强现实的强现场巡检作业人员对设备状态的管理智慧化水平，增故障诊断巡检管控在研智能巡检系统开发及动态感知与交互能力，有效提高现强巡检检修工作质量系统研究与示范应使用环境验证,智慧化,1696,4,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,154,完成电站巡检无人机提高电站巡检效率，电站巡检无人机高解决巡检无人机工作时间短、充电高能量密度电池样机在研提升电站智慧化运营能量密度电池时间长的问题,智慧化,1696,1,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,160,完成燃气泄漏实时监完成燃气泄漏实时监测设备开发应管网泄漏监测报警测设备的开发，实时提高公司燃气管网管用，为安全管理及应急调度提高重在研系统的研发监控到泄漏管道的具理智慧化水平,智慧化,1696,3,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,161,基于北斗的场站应完成场站应急抢险智能巡检机器人完成场站应急抢险智提高公司燃气行业运急抢险智能巡检机应用研究，达到无人化自主巡检效在研能巡检机器人开发及维管理智慧化水平,"智慧化,机器人",1696,2,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,182,和控制算法的研发,算法,1696,1,0,innovation
000027,2023,2022,000027_2023_2022年年度报告.pdf,1635,"2022年2021年外币余额折算人民币余额外币余额折算人民币余额货币资金-美元120,033,872.62835,987,909.25256,416,332.011,634,833,608.00-港币25,244,063.5622,549,764.663,891,994.513,182,094.71-加纳塞地805,429.10549,954.55141,677,172.66146,423,357.94-新加坡元73,599.67347,150.72139,211.94656,788.01-越南盾530,403,257,291.00156,394,857.1461,903,048,334.0018,570,914.50-基纳38,810.5276,765.13224,965.99395,940.14-欧元11.0782.1711.0779.92应收账款-美元153,220,896.691,067,122,257.1298,043,522.89625,096,088.89-越南盾51,893,341,383.0015,301,285.58---港币--89,730.4873,363.64短期借款-美元91,000,000.00633,778,600.00677,194,500.314,317,588,975.63-港币210,000,000.00187,586,700.00139,590,000.00114,128,784.00长期借款-美元253,951,341.561,768,669,513.43528,236,016.383,367,874,369.63-港币1,310,000,000.001,170,183,700.001,376,268,921.701,125,237,470.38应付账款-美元88,243,942.68614,583,763.1962,985,386.15401,575,926.48-港币90,813,220.5081,120,725.48106,574,432.8087,135,256.26-加纳塞地13,165,698.718,989,662.6311,028.4211,397.87-越南盾949,414,592.00279,944.66--资产负债表敞口总额-美元(159,940,514.93)(1,113,921,710.25)(913,956,047.94)(5,827,109,574.85)-港币(1,585,569,156.94)(1,416,341,360.82)(1,618,451,629.51)(1,323,246,052.29)-加纳塞地(12,360,269.61)(8,439,708.08)141,666,144.24146,411,960.07-基纳38,810.5276,765.13224,965.99395,940.14-新加坡元73,599.67347,150.72139,211.94656,788.01-越南盾581,347,184,082.00171,416,198.0661,903,048,334.0018,570,914.50-欧元11.0782.1711.0779.92316深圳能源集团股份有限公司截至2022年12月31日止年度财务报表(2)本集团适用的人民币对外币的汇率分析如下：平均汇率报告日中间汇率2022年2021年2022年2021年港币0.85930.83000.89330.8176美元6.72996.45156.96466.3757加纳塞地0.28421.09990.68281.0335基纳1.35781.84071.97791.7600新加坡元4.91234.80284.71674.7179越南盾0.00030.00030.00030.0003欧元7.09847.63697.42287.2197境外经营实体说明：记账本位币主要经营地记账本位币选择依据NewtonIndustrialLimited中国香港港币主要结算货币SinocityInternationalLimited中国香港港币主要结算货币CharterwayLimited中国香港港币主要结算货币Sunon(Hongkong)InternationalCompanyLimited中国香港港币主要结算货币Sunon(HK)ProsperityShippingCo.,Limited中国香港港币主要结算货币Sunon(HK)EternalityShippingCo.,Limited中国香港港币主要结算货币ChinaHydroelectricCorporation(HongKong)Limited中国香港美元主要结算货币ChinaHydroelectricCorporation中国香港美元主要结算货币SunpowerAsiaLimited中国香港美元主要结算货币GentekHoldingLimited中国香港美元主要结算货币SunonAsogliPower(Ghana)Ltd.非洲加纳美元主要结算货币SouthPacificInvestmentHoldingPteLtd.新加坡美元主要结算货币ShenzhenEnergyPNGHydropowerDevelopmentCo.Ltd.巴布新几内亚基纳主要结算货币WinEnergyJointStockCompany越南越南盾主要结算货币317深圳能源集团股份有限公司截至2022年12月31日止年度财务报表(3)敏感性分析假定除汇率以外的其他风险变量不变，本集团于12月31日人民币对美元、欧元和港币的汇率变动使人民币升值10%将导致股东权益和净利润的增加情况如下",GPT,1696,0,1,risk
